CustomerID,TotalSpend,TotalQuantity,Frequency
16389,1382.07,1242,34
16392,221.19000000000005,203,45
16393,3046.2100000000014,1576,330
16394,1555.3400000000006,2604,83
16395,1486.9000000000003,1476,210
16398,1705.8000000000004,758,82
16399,408.57,264,73
16400,303.93,172,29
16401,4098.319999999999,3882,186
16402,299.59999999999997,149,60
16403,177.5,114,10
16404,443.0500000000001,157,23
16405,167.25,187,5
16406,163.07,122,62
16407,2126.9300000000017,1124,172
16409,2028.8800000000017,1306,232
16411,214.64999999999998,132,45
16412,151.83,73,35
16413,262.20000000000005,148,31
16414,126.25,27,7
16415,210.34999999999985,187,54
16416,1051.3999999999999,672,71
16418,675.2700000000002,288,102
16419,972.2299999999999,436,51
16422,34684.400000000016,33704,369
16423,346.12,230,18
16424,133.56,88,5
16425,302.69999999999993,199,21
16426,1908.2500000000002,1243,372
16427,241.06,156,9
16429,284.55,9,2
16430,300.85,103,6
16431,642.81,453,83
16432,287.4,276,8
16433,184.26000000000002,106,17
16434,1522.2500000000005,767,109
16438,798.3499999999997,463,132
16440,3640.669999999999,2018,282
16441,381.2,173,24
16442,616.79,446,174
16444,654.6700000000003,407,84
16445,230.51000000000002,111,63
16446,168472.5,80997,3
16447,259.0099999999998,223,36
16448,188.89,78,20
16449,707.6899999999998,367,40
16450,311.92,200,11
16451,266.97,120,14
16454,6.9,3,2
16455,1841.1800000000005,988,99
16456,2158.3700000000003,1148,111
16457,208.36,140,9
16458,3482.7400000000002,2154,202
16460,814.7199999999996,879,135
16461,151.42,49,33
16462,136,16,3
16463,1422.4,1163,82
16464,1314.6800000000003,963,236
16466,1603.4600000000007,789,148
16468,74.9,31,2
16469,650.4300000000004,273,182
16470,762.39,531,170
16471,223.95,141,13
16473,316.11,196,18
16474,1871.5000000000025,943,360
16475,544.3,319,28
16477,2494.4600000000005,1415,146
16478,331,224,17
16479,300.83,102,35
16480,769.2899999999995,455,53
16482,220.61999999999998,346,18
16483,139.35000000000002,44,19
16484,404.30000000000007,200,25
16485,363.65,235,42
16488,498.79999999999995,728,29
16491,731.5,478,39
16493,1351.6300000000003,1164,56
16494,826.5299999999999,675,50
16495,684.4100000000003,337,97
16496,1599.5200000000002,1111,95
16497,2965.690000000001,1396,136
16498,100.97000000000001,45,15
16499,365.45,127,19
16500,400.86,123,11
16503,1431.9300000000005,569,84
16504,484.37999999999977,524,86
16505,777.6,576,4
16506,90.30000000000001,42,3
16509,363.7,64,13
16510,248.10000000000002,92,13
16511,950.2599999999999,417,169
16513,874.5899999999999,407,35
16515,1627.1300000000006,833,113
16516,101.7,58,6
16517,162.70000000000005,96,17
16518,484.32000000000016,327,40
16519,215.08,54,13
16520,1046.5700000000004,558,156
16523,9418.470000000007,4265,290
16525,13027.450000000008,7397,183
16526,290.35999999999996,106,15
16527,228.06000000000003,106,14
16528,244.41,171,17
16529,455.25,198,30
16531,1244.5900000000001,915,77
16532,6748.8,2016,4
16533,1095.5600000000006,612,177
16535,593.75,356,31
16536,548.97,251,55
16539,1388.81,477,45
16542,119.62,46,5
16545,339.3,78,3
16546,787.15,549,25
16549,4154.639999999994,2365,981
16550,2298.9699999999984,1540,251
16551,922.12,970,32
16552,379.72999999999996,219,17
16553,5719.819999999999,4600,84
16554,837.1,402,52
16555,285.89,175,17
16556,3313.79,1890,207
16557,281.84999999999997,111,11
16558,8338.490000000013,5377,460
16560,841.4099999999997,500,56
16561,511.12000000000006,244,31
16563,1077.74,486,19
16565,173.7,46,3
16566,614.66,362,18
16567,865.5999999999999,996,35
16569,124.2,93,5
16570,3738.4000000000005,2112,126
16571,1421.6900000000003,1239,87
16572,1009.5999999999999,532,57
16573,663.6099999999998,360,42
16574,451.43999999999977,416,28
16581,105.84,134,9
16582,313.61999999999995,164,6
16583,233.45000000000002,111,14
16584,936.0799999999999,646,28
16586,463.95,95,8
16587,225.14999999999995,71,13
16589,459.2399999999999,368,33
16591,213.5,41,10
16592,4113.679999999999,2927,216
16593,330.0299999999999,116,27
16594,181.08999999999997,64,53
16595,360.1600000000003,335,85
16596,250.15,97,12
16597,90.04000000000002,184,7
16598,145.05,73,10
16600,813.5200000000001,1145,62
16601,244.79999999999995,134,31
16602,528.0799999999999,336,29
16603,482.47,480,34
16607,3347.7100000000014,2859,172
16609,5493.460000000006,2420,276
16610,75.66,66,6
16611,129.49,47,10
16612,1187.6599999999999,506,66
16613,618.59,293,30
16614,506.18999999999994,223,26
16616,500.42000000000013,370,33
16617,151.85000000000002,91,5
16618,2647.5900000000015,1363,96
16619,226.21,133,14
16620,178.96000000000004,88,9
16621,813.4800000000002,302,29
16623,129.45,39,5
16624,810.5699999999999,488,48
16625,333.08000000000004,164,23
16626,4413.100000000002,2690,179
16627,322.8,162,20
16628,2188.0499999999997,1205,117
16629,417.72999999999985,493,64
16633,2883.1000000000004,1138,152
16634,217.9,82,9
16637,1154.4700000000003,927,69
16638,1680.7199999999998,1255,94
16639,1257.5099999999998,510,50
16641,231.10000000000002,256,12
16642,688.33,479,34
16643,487.51,269,27
16644,833.7799999999996,826,62
16647,214.06,146,14
16648,290.65999999999997,281,19
16650,518.4200000000001,372,24
16652,6773.970000000001,3283,118
16653,1212.6600000000005,733,69
16654,601.2699999999999,282,29
16655,3794.519999999997,2367,261
16656,8625.800000000001,8894,73
16657,933.6199999999995,1229,208
16658,123.24,40,8
16659,39.12,72,2
16660,1267.6499999999999,571,16
16665,135.4,59,9
16666,118.98,233,32
16667,570.1299999999998,237,53
16668,306.71999999999997,318,20
16669,1374.8700000000003,888,160
16670,4095.9000000000024,2556,252
16671,1692.27,875,6
16672,8134.94,2832,114
16674,319.61000000000007,188,98
16676,1592.12,636,89
16678,3109.990000000001,2397,163
16679,129.75,29,3
16680,183.70000000000002,94,10
16681,1770.3400000000004,1407,44
16682,1027.9999999999998,1040,30
16684,66653.56,50255,277
16685,324.24,396,62
16686,3062.8299999999986,2030,585
16688,1260.8600000000001,804,62
16689,422.59999999999997,330,13
16690,225.57999999999996,138,12
16692,1276,152,3
16693,482.0099999999998,204,60
16696,657.9,146,10
16697,112.75000000000001,27,21
16698,1998,840,5
16700,5076.550000000002,4024,308
16701,5398.300000000002,6393,144
16705,14034.989999999989,5476,270
16706,531.35,249,123
16708,656.6300000000001,285,27
16709,3029.870000000001,851,79
16710,2483.04,1836,402
16711,1651.0299999999995,833,22
16712,3645.4299999999957,1749,447
16713,6923.130000000008,4276,624
16714,1161.5299999999993,610,93
16715,301.71999999999997,642,19
16716,901.2,120,2
16717,3858.379999999999,1866,199
16718,623.7500000000002,413,45
16719,1790.4200000000008,1204,201
16720,155.23999999999998,182,27
16721,292.46999999999997,172,37
16722,4730.81,5001,225
16723,589.15,399,43
16725,781.0200000000003,294,151
16726,1382.0200000000013,977,185
16727,272.81999999999994,177,46
16728,1054.6699999999996,677,269
16729,7239.919999999984,5783,660
16730,743.11,994,82
16732,603.7499999999998,317,28
16734,650.51,346,53
16735,2300.559999999999,1573,125
16737,417.59999999999997,288,1
16738,3.75,3,1
16739,323.00000000000006,172,13
16742,464.9,1,1
16743,2238.0900000000006,2047,191
16744,1304.7599999999993,805,242
16745,7194.300000000006,6735,357
16746,6697.660000000009,4665,449
16747,836.0600000000001,583,42
16748,1515.8999999999992,880,69
16750,623.93,214,95
16751,1764.7199999999998,1031,25
16752,207.5,54,9
16753,223.92,189,34
16754,2002.4,4280,2
16755,1496.8300000000004,1064,170
16756,239.4,106,13
16757,106.83,81,7
16758,369.34,203,22
16759,789.79,609,42
16761,316.61999999999995,341,13
16762,1501.3799999999997,618,89
16763,611.8500000000001,319,23
16764,2799.250000000002,1259,706
16765,34,4,1
16766,1145.6,536,34
16767,5580.5999999999995,4435,222
16768,478.08999999999986,196,54
16769,380.3899999999999,83,40
16770,770.1000000000006,464,145
16771,2246.8100000000013,1489,255
16773,171.59,171,26
16774,661.5200000000001,322,48
16775,1695.660000000002,440,158
16776,388.2799999999999,262,76
16777,226.35000000000005,64,50
16778,245.94,194,16
16779,10629.719999999988,5325,333
16780,425.18999999999994,271,60
16781,311.24999999999994,113,17
16782,2279.9,712,190
16784,107.6,24,3
16788,597.4799999999999,311,155
16789,80.8,32,5
16790,1545.6199999999997,898,93
16791,1721.7800000000022,763,320
16792,110.38000000000001,44,12
16793,243.83999999999997,146,16
16794,1222.7100000000012,937,285
16795,414.88000000000005,239,66
16796,305.62,186,18
16800,1201.4900000000002,540,164
16801,1619.7300000000002,499,76
16803,332.29999999999995,245,24
16804,536.99,246,60
16805,460.58999999999986,539,98
16806,801.4899999999996,378,103
16807,1121.59,778,67
16808,288.42,196,23
16809,914.69,652,149
16810,309.53999999999996,114,15
16811,547.0699999999999,477,28
16812,479.3500000000001,81,15
16813,1692.9799999999998,1525,449
16814,6509.100000000003,2769,324
16816,417.06000000000006,274,28
16817,1604.7500000000005,822,86
16818,3349.57,2164,188
16820,497.61000000000007,307,26
16823,358.37999999999994,136,38
16824,460.64,236,26
16825,775.1800000000001,566,28
16826,341.70000000000005,158,22
16828,128.5,59,8
16829,197.22,99,11
16830,325.90999999999997,264,23
16832,199.15000000000003,33,12
16833,1106.5299999999997,440,47
16834,413.46000000000004,358,24
16835,180.85000000000002,61,10
16836,251.87,165,11
16837,3170.9800000000014,1563,165
16838,588.8500000000001,185,25
16839,16594.34999999998,8975,266
16841,1869.8200000000004,2250,116
16842,1264.1899999999998,693,63
16843,10196.570000000007,10159,378
16846,214.32000000000002,135,11
16847,193.44,78,12
16848,281.42,182,14
16849,124.57,33,8
16850,332.40999999999997,249,19
16851,342.45,271,20
16852,144.91,56,9
16855,328.4,164,19
16856,35.400000000000006,12,2
16858,375.69000000000005,91,10
16859,747.81,827,52
16861,173.76,140,6
16863,502.8,409,26
16866,207.73999999999998,60,11
16869,825.4199999999997,585,128
16871,2812.3399999999997,1253,137
16872,680.02,600,7
16873,7123.619999999998,3840,279
16875,2095.53,1069,112
16877,853.7199999999998,463,159
16878,13.3,12,3
16880,1519.0800000000004,753,178
16881,432,600,1
16882,705.1199999999998,424,39
16883,276.72999999999996,104,38
16884,429.84,320,26
16885,471.50999999999965,184,101
16887,194.88,157,37
16889,1578.6700000000005,925,135
16891,809.7000000000002,283,203
16892,525.5399999999997,239,99
16893,145.93000000000004,62,45
16895,219.13999999999996,102,69
16897,289.7800000000001,73,37
16898,508.8099999999997,419,162
16899,1281.5599999999997,522,125
16900,887.1100000000005,833,79
16902,1706.88,629,44
16903,373.24,262,60
16904,3754.2699999999986,2034,710
16905,3102.4300000000003,1408,208
16906,579.7700000000002,281,93
16907,981.6500000000001,298,151
16909,379.14000000000004,436,18
16910,1510.060000000002,886,547
16912,2575.380000000001,1029,101
16913,113.44000000000001,82,8
16914,208.45999999999995,121,38
16915,621.6800000000001,132,57
16916,576.2600000000003,440,143
16917,391.5200000000001,232,9
16918,1068.8199999999997,721,128
16919,2596.4499999999994,1413,327
16921,169.79000000000005,171,60
16923,7247.60999999998,3417,672
16924,846.7499999999998,493,83
16926,230.25000000000003,35,14
16927,543.0500000000001,993,6
16928,2847.599999999998,2114,209
16929,1295.3900000000006,929,77
16930,380.55000000000007,341,54
16931,4604.2199999999875,3158,898
16932,161.94,87,53
16933,563.2299999999998,288,44
16934,950.93,399,62
16936,262.68,173,57
16938,2736.3800000000015,2540,241
16940,3049.880000000001,2169,305
16942,1920.5900000000017,811,281
16943,816.7299999999999,145,33
16945,4345.500000000007,2725,249
16947,406.48000000000013,312,21
16948,435.02,1614,19
16949,1286.27,791,60
16950,1178.56,644,42
16951,1277.7500000000014,1318,86
16952,167.61,92,16
16953,20.8,10,1
16954,2085.0800000000004,1054,54
16955,518.67,266,25
16956,308.74,114,16
16957,416.64,172,16
16959,117.35000000000001,49,7
16960,507.04999999999995,304,101
16961,234.17,125,14
16963,110.55000000000001,35,7
16965,201.19,291,26
16966,2154.9700000000003,1981,28
16967,319.0199999999999,333,21
16968,439.4300000000001,326,31
16969,650.4100000000002,816,42
16971,357.20999999999987,72,41
16976,251.51999999999998,88,2
16978,344.33,166,39
16979,1852.0000000000005,865,89
16980,1078.9600000000005,788,87
16982,384.06,182,22
16983,1931.2499999999998,1379,148
16984,4481.349999999996,2423,407
16985,5464.120000000001,1832,120
16986,1873.2,1040,3
16987,1625.0500000000004,402,129
16988,126.12,43,7
16989,1133.25,1233,12
16990,179,100,1
16992,1614.31,860,93
16996,1456.96,544,37
16997,702,360,12
16998,295,76,4
16999,484.82000000000005,294,23
17001,3989.5700000000006,2164,169
17002,1493.73,679,49
17004,1412.9399999999996,819,44
17006,781.7800000000001,272,44
17007,889.9300000000001,597,52
17010,195.36,118,11
17011,270.90000000000003,186,15
17014,586.3299999999998,245,74
17015,1842.5599999999995,1981,217
17017,8694.26,6673,252
17018,920.0999999999998,176,16
17019,1272.6100000000013,827,234
17022,71,108,7
17024,95.85,69,3
17025,357.77,235,9
17026,154.82999999999998,97,4
17027,890.2899999999997,421,153
17029,716,400,2
17030,146.87,146,11
17031,380.35,235,22
17033,1030.1399999999999,750,28
17034,745.5200000000001,410,30
17035,433.53,229,28
17037,1267.3199999999997,656,75
17038,112.40000000000003,28,22
17040,449.7299999999999,181,15
17041,1081.5700000000002,951,70
17042,1044.3800000000003,994,98
17043,1735.1799999999998,998,102
17044,948.48,504,6
17045,339.44,106,22
17046,642.0199999999999,510,22
17047,1100.9,533,65
17048,925.3499999999999,485,43
17049,5659.980000000006,2676,318
17050,3228.8399999999992,1614,316
17051,247.14,184,43
17052,413.75000000000006,261,92
17053,498.47999999999996,122,13
17054,1356.3300000000004,804,83
17058,1179.8899999999999,592,62
17059,3095.0399999999995,1855,516
17060,234.24,216,5
17061,5232.23,1526,99
17062,538.37,430,70
17063,1461.1399999999996,770,78
17064,859.3500000000003,318,62
17068,4552.140000000004,2164,296
17069,2709.7000000000007,1506,143
17070,312.13999999999993,133,64
17071,2429.0300000000007,1197,140
17073,1446.09,759,174
17075,834.1200000000002,292,77
17076,841.08,295,25
17078,378.2000000000001,788,28
17079,118.80000000000001,24,2
17080,287.62,166,8
17081,290.1600000000001,78,64
17082,2003.8500000000008,1049,81
17083,1405.7799999999995,772,52
17084,2949.7500000000014,1816,162
17085,1566.65,786,187
17086,2050.079999999999,1859,96
17088,1991.009999999999,868,115
17090,2043.950000000001,921,63
17091,3827.760000000002,1746,195
17092,1777.7800000000007,1131,125
17094,301.99999999999994,152,14
17095,1324.159999999999,618,74
17096,1022.1300000000003,339,48
17097,954.4199999999997,459,211
17100,971.74,800,65
17101,1621.7299999999998,815,42
17102,25.5,2,1
17105,665.7800000000004,693,90
17107,10815.429999999995,4837,418
17109,885.04,589,117
17110,163.29999999999998,50,12
17111,248.60999999999999,302,30
17114,808.6199999999997,219,127
17115,837.4999999999999,372,39
17117,116.19999999999997,68,9
17118,157.02,154,10
17119,606.91,334,35
17120,307.46,120,18
17122,138.32,80,7
17123,345.29999999999995,246,9
17124,298.89000000000004,130,32
17125,259.34999999999997,291,40
17126,1004.7499999999999,792,260
17128,157.09,76,14
17131,2463.170000000001,983,134
17133,4892.240000000001,2730,27
17134,424.99999999999994,102,24
17135,1139.7299999999998,1224,52
17138,380.5,126,24
17139,10668.469999999988,5182,478
17140,465.32,302,20
17142,579,81,15
17144,984.5699999999998,483,48
17146,749.78,212,35
17147,1714.5900000000001,882,81
17148,124.88,82,9
17152,1689.5,517,14
17153,213.77999999999997,104,14
17154,329.34000000000003,490,23
17155,251.69999999999996,242,20
17157,319,172,13
17158,1266.9699999999993,778,67
17159,1538.88,1111,101
17160,3518.0299999999993,2856,229
17162,1715.4599999999996,1001,104
17163,293.1,66,5
17164,2467.350000000001,1501,144
17165,158.68,100,10
17166,206.33999999999997,78,12
17169,835.7800000000004,526,54
17171,224.90999999999997,185,16
17172,317.76,480,15
17173,3766.5999999999985,1122,86
17174,59.9,41,4
17175,1443.6900000000003,866,63
17176,306.13,170,15
17179,711.79,290,80
17180,796.0300000000002,683,128
17181,239.91999999999996,241,23
17183,3347.309999999999,1296,73
17186,144,200,2
17187,203.95,144,10
17188,2474.23,1328,84
17189,384.3999999999999,227,61
17190,444.74,161,19
17191,2095.1300000000015,1167,237
17193,1699.3000000000004,1254,32
17194,262.62,119,29
17197,1013.01,191,29
17198,692.2200000000001,357,96
17201,342.63,268,40
17203,3563.8499999999995,2850,152
17204,1564.5600000000002,646,57
17205,384.08,884,13
17206,204.24,76,7
17211,2317.220000000001,1323,211
17212,226.85,147,4
17213,2781.2299999999977,1176,157
17214,1069.12,276,103
17217,113.5,24,9
17218,1960.7200000000003,958,274
17219,114.23,89,25
17220,3198.2500000000027,1905,472
17221,335.13,288,63
17222,354.15,128,28
17223,426.78999999999985,112,49
17226,393.48999999999995,406,21
17227,939.32,741,47
17228,1906.0900000000015,1532,208
17229,318.76000000000005,185,47
17230,3638.4100000000003,1651,69
17231,3174.3200000000024,1742,541
17232,421.5200000000001,203,36
17233,190.88,131,25
17234,149.89,55,14
17235,550.0600000000001,224,29
17236,916.1300000000002,474,105
17237,314.69,105,19
17238,3744.65,1822,566
17239,382.50000000000006,150,15
17242,1135.0399999999997,611,40
17243,8676.849999999997,3370,400
17244,954.8999999999997,616,31
17245,171.45,75,9
17247,282.18999999999994,106,55
17248,318.65000000000003,213,69
17250,384.52,168,57
17251,283.28,110,39
17252,353.8599999999999,193,87
17253,178.26,43,18
17254,272.44000000000005,252,112
17255,298.40999999999997,232,78
17256,239.99999999999997,141,16
17259,603.3699999999998,410,124
17262,1253.3600000000001,367,12
17263,63.440000000000005,36,23
17265,562.8999999999997,394,127
17266,310.63999999999993,161,80
17267,317.61999999999995,159,38
17268,763.64,844,6
17272,2148.6299999999997,1778,114
17274,111.98000000000002,79,27
17277,1065.3500000000001,430,69
17278,246.04000000000008,179,15
17279,187.82999999999998,48,9
17282,1703.4100000000003,1877,94
17284,1652.580000000002,1364,292
17286,153.92000000000004,118,45
17287,1064.1100000000001,559,124
17288,1419.7300000000012,1203,142
17289,944.4100000000004,520,111
17290,525.2399999999998,404,102
17291,550.8000000000001,72,1
17293,1875.1100000000006,1140,135
17295,556.9499999999997,294,69
17297,131.78000000000006,67,51
17298,498.42,387,30
17299,669.1100000000001,678,57
17301,197.6300000000001,149,66
17302,1135.6299999999999,575,79
17303,250.03999999999994,144,53
17306,8631.310000000003,11491,66
17309,82.75,41,12
17311,1384.8500000000001,1005,55
17312,644.3,372,14
17313,2328.8399999999997,1402,24
17314,2527.92,1896,131
17315,6292.259999999996,3888,473
17317,2600.34,1146,9
17320,1200.6199999999997,634,73
17321,700.8599999999999,373,107
17323,921.0700000000006,776,200
17324,990.2300000000002,844,50
17325,96.8,60,6
17329,523.11,142,33
17330,363.9,120,6
17331,175.2,16,1
17333,494.24999999999994,375,28
17334,307.02000000000004,315,11
17337,2027.8700000000033,1269,543
17338,6643.929999999995,3128,753
17339,243.36,152,9
17340,12353.289999999999,5967,407
17341,781.3600000000001,489,183
17343,193.63999999999996,56,17
17344,160.56999999999994,66,32
17345,537.74,346,87
17346,2676.559999999999,1657,500
17347,228.96,216,1
17348,1159.5200000000011,1401,215
17349,110.75,112,9
17350,1286.0700000000002,795,71
17351,587.15,113,27
17353,1740,1200,8
17354,1393.06,1006,16
17356,178.21999999999997,166,19
17357,388.1399999999999,153,45
17358,365.84999999999985,202,59
17359,127.85999999999999,161,15
17360,585.7900000000002,335,132
17361,488.2,157,29
17362,312.22999999999996,191,35
17364,4481.179999999996,2701,411
17365,4801.559999999999,4777,468
17367,168.4,150,34
17368,1912.6700000000008,1391,111
17370,446.18,540,33
17371,423.8899999999998,152,87
17372,1342.6800000000012,749,253
17373,646.9200000000001,408,57
17374,495.7699999999999,85,28
17375,400.09999999999985,367,69
17376,203.2,86,24
17377,4100.919999999995,2076,418
17379,404.66,663,83
17381,20275.60999999999,25649,109
17382,65.4,25,2
17383,199.29000000000002,150,51
17384,336.40000000000003,88,15
17385,261.11000000000007,201,47
17386,2686.42,1902,28
17387,784.11,542,78
17388,1259.56,1068,15
17389,31833.680000000015,7612,213
17391,508.8,480,3
17392,457.91,320,62
17394,203.86999999999995,241,4
17396,7330.800000000001,2005,27
17397,696.4099999999999,254,92
17398,653.3799999999999,310,38
17400,2129.9600000000023,1097,213
17402,2633.85,701,59
17403,281.62000000000006,117,33
17404,31906.819999999992,32748,198
17405,1031.41,726,82
17406,2200.42,787,113
17408,32.65,3,2
17409,771.8499999999999,105,13
17410,1214.7199999999996,616,64
17411,778.9399999999999,306,41
17412,1258.0600000000002,738,66
17414,778,2100,6
17415,507.8399999999999,114,14
17416,6893.420000000002,4302,269
17418,463.4600000000001,289,30
17419,4226.57,1876,206
17420,598.8300000000002,265,30
17422,1979.37,2253,117
17423,698.4100000000003,459,26
17425,759.1699999999995,407,43
17426,5037.259999999998,3094,271
17427,100.8,34,2
17428,17256.850000000002,9474,328
17429,524.9200000000002,624,39
17430,265.76000000000005,190,14
17431,403.30000000000007,292,43
17432,365.76000000000005,207,48
17433,303.16,185,54
17434,2373.8200000000006,1693,134
17436,216.3,90,9
17438,388.45000000000005,103,17
17440,186.42,246,5
17442,2248.560000000001,1496,135
17443,534.24,504,1
17444,2940.0400000000013,2119,135
17446,120.9,198,9
17447,541.53,443,36
17449,2520.8599999999997,1122,277
17450,194550.79000000007,69993,337
17451,1721.3999999999999,1203,100
17453,486.71999999999997,219,19
17454,517.5300000000002,243,61
17455,131.7,66,8
17456,249.85999999999999,222,17
17457,1737.6999999999998,826,19
17458,316.49999999999994,170,54
17459,657.3,537,111
17460,622.4299999999998,236,29
17461,757.4599999999996,799,111
17462,675.6899999999999,227,27
17463,1896.410000000002,1095,215
17464,289.96000000000004,220,9
17466,763.2800000000003,306,41
17468,137,116,5
17469,1870.9699999999996,787,88
17470,1125.0700000000002,1675,78
17472,710.2900000000002,462,181
17475,194.36999999999995,178,14
17480,511.82,338,29
17481,1255.5900000000006,1061,82
17483,414.04,191,21
17486,396.87000000000006,191,24
17489,376.63999999999993,428,29
17490,2092.3199999999997,1134,76
17491,3558.8700000000003,2013,109
17492,374.57,155,12
17495,497.56000000000006,229,27
17496,271.04999999999995,79,10
17498,272.21999999999997,394,17
17499,622.88,711,40
17500,1138,17,5
17501,288.59999999999997,160,18
17502,689.0999999999999,376,28
17503,558.9599999999999,486,38
17504,2997.0300000000007,1664,127
17505,1145.84,556,52
17506,302.2,139,14
17507,605.5799999999999,359,88
17508,387.31,289,22
17509,6115.140000000001,3534,366
17510,308.48,214,20
17511,91062.37999999996,64549,963
17512,2924.990000000001,2753,105
17513,513.2,254,6
17514,208.65,135,40
17515,639.0199999999998,243,87
17516,768.0800000000002,416,137
17517,153.94,102,11
17519,1844.0200000000002,1236,82
17520,546.8100000000001,365,30
17521,723.2099999999998,519,45
17522,1070.71,1034,73
17523,652.7400000000001,872,33
17524,145,90,6
17525,422.70000000000005,82,9
17526,1195.8999999999999,310,19
17527,939.37,488,47
17528,3628.5000000000014,2138,253
17530,2385.0000000000023,1526,394
17531,296.70000000000005,136,14
17534,223.36,103,9
17535,164.39999999999998,136,13
17536,76.5,6,3
17537,897.6200000000003,700,75
17538,98.42000000000002,134,9
17540,578.9,194,25
17542,170.75,134,25
17545,645.9599999999999,341,145
17548,103.3,58,5
17549,148.86,210,6
17550,267.16000000000014,86,42
17551,306.84,150,43
17552,930.41,719,49
17553,1487.6,1048,2
17554,1952.4499999999998,1763,88
17555,483.25999999999993,349,106
17556,157.9,101,6
17557,541.4599999999999,306,34
17560,854.9500000000002,635,26
17561,167.61999999999998,146,46
17562,1122.3799999999997,817,63
17564,454.0099999999999,146,49
17566,901.2100000000007,518,152
17567,4331.48,2632,165
17569,344.13999999999993,159,29
17571,1498.5100000000014,905,299
17572,226.75,95,12
17573,380.59999999999997,308,25
17574,185.64999999999998,77,8
17576,3622.679999999998,1994,411
17578,143.45999999999998,138,5
17579,448.89999999999986,258,50
17580,215.72000000000003,88,45
17581,11045.039999999988,5927,440
17582,175.27,123,29
17584,1242.3000000000002,458,35
17585,1133.0700000000004,1671,214
17588,1240.2000000000003,676,23
17589,2404.170000000001,1631,253
17590,1479.22,828,201
17591,2225.9700000000007,1009,166
17593,3927.3399999999997,3101,213
17594,993.1799999999995,550,50
17595,388.7900000000001,229,83
17596,2827.929999999999,4400,270
17597,2044.3700000000003,1176,55
17600,161.67000000000002,144,13
17601,116.01,103,9
17602,5102.969999999997,4151,560
17603,394.72,74,11
17604,309.36,169,63
17608,193.42000000000007,232,59
17609,1112.2200000000005,723,237
17611,3984.2199999999993,2560,576
17612,2048.4499999999994,1808,135
17613,4559.15,2496,312
17614,390.0699999999999,238,100
17615,329.6,140,14
17616,571.2,224,3
17618,971.5800000000002,331,78
17619,218.52000000000004,127,77
17620,81.44,60,4
17621,1379.8999999999999,514,26
17623,527.05,265,33
17624,843.4799999999997,554,50
17625,2047.0000000000011,1198,315
17628,75.75000000000001,79,5
17629,1814.1200000000008,1629,123
17630,503.59999999999985,158,26
17631,528.33,334,39
17633,1324.8399999999997,644,70
17634,2361.9700000000034,840,297
17636,285.56,182,20
17637,547.06,280,35
17639,108.5,49,7
17640,621.6600000000001,250,5
17642,712.2900000000002,474,40
17643,101.55000000000001,71,8
17644,2895.6399999999994,1793,157
17646,1008.3899999999999,323,51
17647,133.06,30,7
17648,1797.5,487,91
17649,868.49,399,52
17650,166.07999999999998,150,8
17651,3945.000000000001,3112,232
17652,4867.7199999999975,2509,259
17653,1207.5600000000002,1409,44
17654,117.54999999999998,41,22
17655,2638.9400000000023,1116,91
17656,1674.69,1399,82
17658,595.42,616,19
17659,2999.460000000001,1525,158
17660,196,130,45
17663,1802.9099999999999,797,86
17664,604.64,604,43
17666,728.1599999999999,596,18
17667,2055.5099999999993,1033,116
17668,347.74999999999994,93,15
17669,3406.7200000000003,1916,68
17670,205.7,110,11
17671,1572.7100000000005,772,53
17672,3178.17,1690,110
17673,1629.1200000000017,1487,227
17674,551.0400000000001,672,27
17675,20374.27999999997,8360,705
17676,1387.6800000000005,932,78
17677,16363.229999999998,9775,304
17678,298.10999999999996,207,16
17679,1992.1100000000006,729,30
17680,184.39999999999998,96,11
17682,2474.3300000000004,1367,118
17684,239.41,145,15
17685,3191.5299999999993,1956,130
17686,5739.460000000007,2478,286
17690,4757.950000000001,1773,256
17691,290.40000000000003,134,19
17692,740.9399999999999,672,46
17693,200.47,231,16
17694,283.12000000000006,184,15
17695,765.34,779,35
17696,2285.7100000000014,1756,115
17697,338.95000000000005,93,19
17698,154.95000000000002,93,8
17700,2534.64,1266,142
17701,417.95000000000005,109,24
17702,1824.3700000000001,1353,74
17703,798.7399999999999,590,55
17704,885.1899999999998,343,31
17705,1823.5199999999993,963,103
17706,10504.489999999994,3899,382
17707,152.39999999999998,144,5
17708,267.08000000000004,91,35
17709,137.45,17,7
17711,385.1,246,23
17712,522.91,215,29
17714,153,92,10
17715,326.4,384,1
17716,5655.990000000002,3072,245
17718,139.35,83,6
17719,5396.040000000004,2466,274
17720,1195.94,576,50
17722,2424.039999999999,1595,115
17723,3276.4,792,10
17724,1033.0000000000002,300,40
17725,3439.0800000000004,2162,192
17727,1060.25,645,66
17728,2876.010000000001,1469,165
17730,5298.479999999997,3576,218
17731,1240.11,493,67
17732,303.97,93,18
17733,692.1899999999998,463,35
17734,700.63,422,43
17735,13110.019999999991,8439,690
17736,377.4399999999999,238,25
17737,168.24,108,10
17738,1879.0500000000002,1029,97
17739,2791.3500000000004,861,47
17742,355.11,89,15
17744,2322.3999999999996,3412,136
17746,110.25000000000001,29,6
17747,71.4,12,1
17749,674.5199999999999,320,35
17750,1797.5699999999997,3957,193
17752,80.64,192,1
17754,1772.259999999999,1869,92
17757,5605.289999999994,3320,741
17758,3456.7000000000025,2091,412
